,rjd,vrad,svrad,fwhm,sig_fwhm,bis_span,sig_bis_span,contrast,sig_contrast,s_mw,sig_s,ha,sig_ha,na,sig_na,ca,sig_ca,rhk,sig_rhk,berv,drift_used,berv_err,cal_therror,cal_therror_err,cal_thfile,ccf_asym,ccf_asym_err,ccf_noise,ccf_noise_err,date_night,drift_noise,drift_noise_err,drift_used_err,drs_qc,mask,night,protm08,protm08_err,protn84,protn84_err,pub_reference,public,raw_file,rjd_err,snca2,snca2_err,spectroFluxSn20,spectroFluxSn20_err,spectroFluxSn50,spectroFluxSn50_err,texp,texp_err,fileroot,instrument,lamp_offset,model,mjd
39,53964.865626,-6165.77961,0.338901,6454.999386,9.128748,18.388413,0.479278,47.760356,1e-06,0.133554,0.000417,0.252336,0.000352,0.188442,0.000205,0.111603,0.000295,0.0,0.0,25.947159,-1.325,0,0.195866,0,HARPS.2006-08-17T07:22:18.742_wave_A.fits,0,0,0.262195,0,2006-08-16,0.088,0,0,1.0,K5,2006-08-16,0.0,0.0,0.0,0.0,,0.0,HARPS.2006-08-17T08:45:47.966.fits,0,0,0,132.4,0,243.6,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-08-17T08:45:47.966_s1d_A.fits,HARPS03,0,-6.162338778010172,53964.365626
40,54050.738833,-6160.972392,0.298913,6446.20505,9.116311,17.0437,0.422726,47.841107,1e-06,0.13426,0.000281,0.252156,0.000269,0.183073,0.000151,0.111472,0.000204,-5.19875,0.001337,0.645271,1.073,0,0.204065,0,HARPS.2006-11-10T20:41:21.417_wave_A.fits,0,0,0.190413,0,2006-11-10,0.107,0,0,1.0,K5,2006-11-10,62.6014,5.1816,56.089034,10.331982,,0.0,HARPS.2006-11-11T05:35:39.200.fits,0,0,0,181.1,0,325.8,0,120.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-11-11T05:35:39.200_s1d_A.fits,HARPS03,0,-6.1599407780101725,54050.238833
41,54050.740627,-6161.63143,0.287758,6445.789615,9.115723,17.211795,0.406951,47.852223,1e-06,0.134894,0.000253,0.25303,0.000242,0.183209,0.000136,0.111273,0.000186,-5.195746,0.001196,0.639982,0.88,0,0.204065,0,HARPS.2006-11-10T20:41:21.417_wave_A.fits,0,0,0.172375,0,2006-11-10,0.107,0,0,1.0,K5,2006-11-10,62.403699,5.1816,55.917428,10.300371,,0.0,HARPS.2006-11-11T05:38:14.779.fits,0,0,0,199.2,0,360.9,0,120.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-11-11T05:38:14.779_s1d_A.fits,HARPS03,0,-6.160133778010172,54050.240627
42,54050.742387,-6162.612466,0.288517,6446.443874,9.116648,18.05856,0.408025,47.846155,1e-06,0.135105,0.000256,0.252716,0.000244,0.182833,0.000137,0.111388,0.000187,-5.19475,0.001206,0.634802,0.988,0,0.204065,0,HARPS.2006-11-10T20:41:21.417_wave_A.fits,0,0,0.173639,0,2006-11-10,0.107,0,0,1.0,K5,2006-11-10,62.338161,5.1816,55.860913,10.28996,,0.0,HARPS.2006-11-11T05:40:49.707.fits,0,0,0,197.5,0,358.5,0,120.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-11-11T05:40:49.707_s1d_A.fits,HARPS03,0,-6.160025778010172,54050.242387
43,54052.730455,-6160.308756,0.268911,6453.607031,9.126779,17.648805,0.380298,47.813896,1e-06,0.134656,0.0002,0.251461,0.000191,0.185136,0.000109,0.111501,0.000151,-5.196872,0.000945,-0.260479,0.796,0,0.203921,0,HARPS.2006-11-12T20:18:43.983_wave_A.fits,0,0,0.138855,0,2006-11-12,0.107,0,0,1.0,K5,2006-11-12,62.477808,5.1816,55.981558,10.312184,,0.0,HARPS.2006-11-13T05:23:36.751.fits,0,0,0,245.4,0,451.6,0,120.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-11-13T05:23:36.751_s1d_A.fits,HARPS03,0,-6.160217778010172,54052.230455
44,54052.732261,-6158.942938,0.270003,6454.285851,9.127739,17.584766,0.381842,47.805448,1e-06,0.134461,0.000206,0.251423,0.000192,0.18545,0.000109,0.111553,0.000155,-5.197796,0.000977,-0.265816,0.735,0,0.203921,0,HARPS.2006-11-12T20:18:43.983_wave_A.fits,0,0,0.140957,0,2006-11-12,0.107,0,0,1.0,K5,2006-11-12,62.538664,5.1816,56.034395,10.321917,,0.0,HARPS.2006-11-13T05:26:14.020.fits,0,0,0,240.0,0,447.7,0,120.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-11-13T05:26:14.020_s1d_A.fits,HARPS03,0,-6.160278778010173,54052.232261
45,54052.73409,-6160.344012,0.26753,6454.65661,9.128263,17.105695,0.378345,47.800417,1e-06,0.134457,0.000198,0.251604,0.000186,0.185271,0.000106,0.111608,0.000149,-5.197815,0.000937,-0.271244,0.751,0,0.203921,0,HARPS.2006-11-12T20:18:43.983_wave_A.fits,0,0,0.136161,0,2006-11-12,0.107,0,0,1.0,K5,2006-11-12,62.539912,5.1816,56.03548,10.322117,,0.0,HARPS.2006-11-13T05:28:48.699.fits,0,0,0,249.0,0,463.0,0,120.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-11-13T05:28:48.699_s1d_A.fits,HARPS03,0,-6.160262778010172,54052.23409
46,54052.735849,-6164.113458,0.266448,6453.912972,9.127211,17.535015,0.376814,47.803494,1e-06,0.134809,0.000195,0.251292,0.000183,0.185421,0.000104,0.111482,0.000147,-5.196148,0.00092,-0.276431,1.03,0,0.203921,0,HARPS.2006-11-12T20:18:43.983_wave_A.fits,0,0,0.134021,0,2006-11-12,0.107,0,0,1.0,K5,2006-11-12,62.430193,5.1816,55.940328,10.304589,,0.0,HARPS.2006-11-13T05:31:23.248.fits,0,0,0,252.8,0,470.5,0,120.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-11-13T05:31:23.248_s1d_A.fits,HARPS03,0,-6.159983778010172,54052.235849
47,54056.627015,-6163.07766,0.41111,6449.271848,9.120648,16.059336,0.581398,47.805517,1e-06,0.131965,0.000591,0.25196,0.000455,0.185751,0.000262,0.111003,0.000392,0.0,0.0,-1.827006,0.688,0,0.204321,0,HARPS.2006-11-16T20:21:39.210_wave_A.fits,0,0,0.340001,0,2006-11-16,0.108,0,0,1.0,K5,2006-11-16,0.0,0.0,0.0,0.0,,0.0,HARPS.2006-11-17T02:55:25.687.fits,0,0,0,99.8,0,186.9,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-11-17T02:55:25.687_s1d_A.fits,HARPS03,0,-6.160325778010172,54056.127015
48,54056.627767,-6163.722658,0.379351,6448.958571,9.120205,17.245834,0.536483,47.811247,1e-06,0.131981,0.000496,0.252701,0.000404,0.185702,0.000232,0.11032,0.000341,0.0,0.0,-1.829072,0.605,0,0.204321,0,HARPS.2006-11-16T20:21:39.210_wave_A.fits,0,0,0.3001,0,2006-11-16,0.11,0,0,1.0,K5,2006-11-16,0.0,0.0,0.0,0.0,,0.0,HARPS.2006-11-17T02:56:30.690.fits,0,0,0,113.1,0,211.0,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-11-17T02:56:30.690_s1d_A.fits,HARPS03,0,-6.160408778010172,54056.127767
49,54056.628531,-6163.382342,0.442236,6449.376344,9.120795,17.401862,0.625417,47.819177,1e-06,0.131495,0.00069,0.251959,0.0005,0.186077,0.000288,0.11014,0.000441,0.0,0.0,-1.831147,0.27,0,0.204321,0,HARPS.2006-11-16T20:21:39.210_wave_A.fits,0,0,0.376465,0,2006-11-16,0.11,0,0,1.0,K5,2006-11-16,0.0,0.0,0.0,0.0,,0.0,HARPS.2006-11-17T02:57:37.204.fits,0,0,0,90.2,0,169.5,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-11-17T02:57:37.204_s1d_A.fits,HARPS03,0,-6.160743778010172,54056.128531
50,54056.629295,-6163.232841,0.401101,6450.421357,9.122273,16.005914,0.567243,47.797155,1e-06,0.132025,0.000562,0.253013,0.000438,0.185891,0.000251,0.110581,0.000377,0.0,0.0,-1.833226,0.439,0,0.204321,0,HARPS.2006-11-16T20:21:39.210_wave_A.fits,0,0,0.327162,0,2006-11-16,0.11,0,0,1.0,K5,2006-11-16,0.0,0.0,0.0,0.0,,0.0,HARPS.2006-11-17T02:58:43.698.fits,0,0,0,103.8,0,194.4,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-11-17T02:58:43.698_s1d_A.fits,HARPS03,0,-6.160574778010172,54056.129295
51,54056.630047,-6163.208961,0.41424,6450.831622,9.122854,17.743929,0.585824,47.806909,1e-06,0.130954,0.000595,0.251706,0.00046,0.186433,0.000265,0.110425,0.000394,0.0,0.0,-1.835278,0.336,0,0.204321,0,HARPS.2006-11-16T20:21:39.210_wave_A.fits,0,0,0.343144,0,2006-11-16,0.11,0,0,1.0,K5,2006-11-16,0.0,0.0,0.0,0.0,,0.0,HARPS.2006-11-17T02:59:49.011.fits,0,0,0,99.2,0,185.0,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-11-17T02:59:49.011_s1d_A.fits,HARPS03,0,-6.1606777780101725,54056.130047
52,54056.630823,-6163.27743,0.419704,6450.16573,9.121912,16.494011,0.593552,47.809802,1e-06,0.131169,0.000615,0.251706,0.000468,0.186375,0.000269,0.109539,0.000403,0.0,0.0,-1.837397,0.297,0,0.204321,0,HARPS.2006-11-16T20:21:39.210_wave_A.fits,0,0,0.349721,0,2006-11-16,0.11,0,0,1.0,K5,2006-11-16,0.0,0.0,0.0,0.0,,0.0,HARPS.2006-11-17T03:00:55.134.fits,0,0,0,97.2,0,181.8,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-11-17T03:00:55.134_s1d_A.fits,HARPS03,0,-6.160716778010173,54056.130823
53,54078.661305,-6161.177492,0.312824,6447.395193,9.117994,18.290337,0.4424,47.818812,1e-06,0.134553,0.000308,0.252787,0.000307,0.185573,0.000171,0.111443,0.000221,-5.197361,0.00146,-11.82985,0.513,0,0.207058,0,HARPS.2006-12-08T21:30:00.468_wave_A.fits,0,0,0.210659,0,2006-12-08,0.103,0,0,1.0,K5,2006-12-08,62.51002,5.1816,56.009505,10.317332,,0.0,HARPS.2006-12-09T03:45:18.081.fits,0,0,0,166.5,0,292.6,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-12-09T03:45:18.081_s1d_A.fits,HARPS03,0,-6.160500778010173,54078.161305
54,54078.66237,-6160.47346,0.307324,6446.940882,9.117351,17.238844,0.434622,47.828019,1e-06,0.134693,0.000297,0.25268,0.00029,0.185815,0.000163,0.111361,0.000215,-5.196699,0.001407,-11.832947,0.53,0,0.207058,0,HARPS.2006-12-08T21:30:00.468_wave_A.fits,0,0,0.202401,0,2006-12-08,0.103,0,0,1.0,K5,2006-12-08,62.466415,5.1816,55.971684,10.310365,,0.0,HARPS.2006-12-09T03:46:50.065.fits,0,0,0,171.8,0,306.1,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-12-09T03:46:50.065_s1d_A.fits,HARPS03,0,-6.160483778010172,54078.16237
55,54078.663435,-6160.15464,0.301668,6445.791584,9.115726,17.154197,0.426623,47.831898,1e-06,0.134807,0.000282,0.253483,0.00028,0.185386,0.000156,0.111554,0.000205,-5.196158,0.001331,-11.836042,0.656,0,0.207058,0,HARPS.2006-12-08T21:30:00.468_wave_A.fits,0,0,0.193705,0,2006-12-08,0.103,0,0,1.0,K5,2006-12-08,62.430822,5.1816,55.940872,10.304689,,0.0,HARPS.2006-12-09T03:48:21.741.fits,0,0,0,179.6,0,319.4,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-12-09T03:48:21.741_s1d_A.fits,HARPS03,0,-6.160357778010172,54078.163435
56,54078.664488,-6159.226526,0.301071,6445.906516,9.115888,17.555903,0.425779,47.832651,1e-06,0.1349,0.000277,0.253163,0.000282,0.185742,0.000157,0.111343,0.000202,-5.195716,0.001306,-11.83913,0.636,0,0.207058,0,HARPS.2006-12-08T21:30:00.468_wave_A.fits,0,0,0.192774,0,2006-12-08,0.103,0,0,1.0,K5,2006-12-08,62.401768,5.1816,55.915761,10.300064,,0.0,HARPS.2006-12-09T03:49:52.805.fits,0,0,0,181.8,0,319.0,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-12-09T03:49:52.805_s1d_A.fits,HARPS03,0,-6.160377778010172,54078.164488
57,54078.665541,-6159.973612,0.301812,6446.627119,9.116908,16.389049,0.426827,47.826691,1e-06,0.134572,0.000285,0.25294,0.000277,0.185381,0.000155,0.111039,0.000207,-5.197267,0.001349,-11.842186,0.962,0,0.207058,0,HARPS.2006-12-08T21:30:00.468_wave_A.fits,0,0,0.193929,0,2006-12-08,0.103,0,0,1.0,K5,2006-12-08,62.50386,5.1816,56.004157,10.316347,,0.0,HARPS.2006-12-09T03:51:23.771.fits,0,0,0,178.5,0,320.5,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-12-09T03:51:23.771_s1d_A.fits,HARPS03,0,-6.160051778010172,54078.165541
58,54078.666594,-6160.104102,0.299978,6446.009764,9.116034,18.262171,0.424233,47.833263,1e-06,0.134838,0.000277,0.253827,0.000277,0.185818,0.000155,0.111079,0.000201,-5.196013,0.001308,-11.845239,0.581,0,0.207058,0,HARPS.2006-12-08T21:30:00.468_wave_A.fits,0,0,0.191063,0,2006-12-08,0.103,0,0,1.0,K5,2006-12-08,62.421287,5.1816,55.932627,10.303171,,0.0,HARPS.2006-12-09T03:52:54.755.fits,0,0,0,182.3,0,323.5,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-12-09T03:52:54.755_s1d_A.fits,HARPS03,0,-6.160432778010172,54078.166594
59,54078.667647,-6160.336879,0.302703,6446.825604,9.117188,17.706152,0.428086,47.826345,1e-06,0.134616,0.000283,0.253674,0.000284,0.185866,0.000159,0.110988,0.000205,-5.197061,0.001338,-11.848289,0.469,0,0.207058,0,HARPS.2006-12-08T21:30:00.468_wave_A.fits,0,0,0.195312,0,2006-12-08,0.103,0,0,1.0,K5,2006-12-08,62.490281,5.1816,55.992374,10.314177,,0.0,HARPS.2006-12-09T03:54:25.850.fits,0,0,0,178.9,0,315.9,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-12-09T03:54:25.850_s1d_A.fits,HARPS03,0,-6.1605447780101725,54078.167647
60,54078.668712,-6161.264871,0.315309,6449.797599,9.121391,18.193517,0.445914,47.810048,1e-06,0.13385,0.000324,0.252591,0.000302,0.1857,0.000171,0.111142,0.000231,-5.200702,0.001548,-11.851399,0.544,0,0.207058,0,HARPS.2006-12-08T21:30:00.468_wave_A.fits,0,0,0.214331,0,2006-12-08,0.103,0,0,1.0,K5,2006-12-08,62.729875,5.1816,56.201465,10.352692,,0.0,HARPS.2006-12-09T03:55:57.895.fits,0,0,0,161.0,0,291.5,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-12-09T03:55:57.895_s1d_A.fits,HARPS03,0,-6.160469778010173,54078.168712
61,54078.669777,-6160.942407,0.312777,6448.651984,9.119771,18.226466,0.442333,47.811544,1e-06,0.132884,0.00031,0.253188,0.000302,0.185448,0.00017,0.110114,0.000223,-5.205338,0.001498,-11.854476,0.443,0,0.207058,0,HARPS.2006-12-08T21:30:00.468_wave_A.fits,0,0,0.210588,0,2006-12-08,0.103,0,0,1.0,K5,2006-12-08,63.035009,5.1816,56.471459,10.402427,,0.0,HARPS.2006-12-09T03:57:29.800.fits,0,0,0,165.4,0,294.5,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-12-09T03:57:29.800_s1d_A.fits,HARPS03,0,-6.160570778010173,54078.169777
62,54078.670842,-6161.835446,0.302093,6448.303774,9.119279,17.407775,0.427224,47.81765,1e-06,0.134534,0.000286,0.252338,0.000276,0.185693,0.000156,0.110979,0.000207,-5.19745,0.001354,-11.857551,0.36,0,0.207058,0,HARPS.2006-12-08T21:30:00.468_wave_A.fits,0,0,0.194366,0,2006-12-08,0.103,0,0,1.0,K5,2006-12-08,62.515862,5.1816,56.014579,10.318267,,0.0,HARPS.2006-12-09T03:59:00.875.fits,0,0,0,178.1,0,320.2,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2006-12-09T03:59:00.875_s1d_A.fits,HARPS03,0,-6.160653778010173,54078.170842
63,54114.578618,-6162.735129,0.314497,6450.728104,9.122707,17.798762,0.444766,47.810402,1e-06,0.134663,0.000322,0.251914,0.000294,0.180263,0.000164,0.111361,0.000231,-5.19684,0.001525,-23.634523,-0.205,0,0.208702,0,HARPS.2007-01-13T22:15:26.079_wave_A.fits,0,0,0.21201,0,2007-01-13,0.102,0,0,1.0,K5,2007-01-13,62.475703,5.1816,55.979733,10.311848,,0.0,HARPS.2007-01-14T01:49:21.848.fits,0,0,0,159.0,0,295.8,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2007-01-14T01:49:21.848_s1d_A.fits,HARPS03,0,-6.161218778010173,54114.078618
64,54114.579926,-6164.130505,0.321697,6452.62,9.125383,17.609443,0.454948,47.792486,1e-06,0.135983,0.000345,0.251428,0.000307,0.17985,0.000172,0.112562,0.000245,-5.190637,0.001608,-23.637995,0.041,0,0.208702,0,HARPS.2007-01-13T22:15:26.079_wave_A.fits,0,0,0.22255,0,2007-01-13,0.102,0,0,1.0,K5,2007-01-13,62.06749,5.1816,55.629417,10.247317,,0.0,HARPS.2007-01-14T01:51:17.053.fits,0,0,0,151.4,0,282.5,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2007-01-14T01:51:17.053_s1d_A.fits,HARPS03,0,-6.160972778010172,54114.079926
65,54114.581338,-6165.226838,0.366278,6450.624664,9.122561,17.312626,0.517996,47.802963,1e-06,0.13561,0.000465,0.251701,0.000389,0.180273,0.000217,0.111899,0.000312,-5.19238,0.002177,-23.641765,-0.091,0,0.208702,0,HARPS.2007-01-13T22:15:26.079_wave_A.fits,0,0,0.280962,0,2007-01-13,0.108,0,0,1.0,K5,2007-01-13,62.1822,5.1816,55.727151,10.265321,,0.0,HARPS.2007-01-14T01:53:32.511.fits,0,0,0,120.4,0,223.8,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2007-01-14T01:53:32.511_s1d_A.fits,HARPS03,0,-6.161104778010173,54114.081338
66,54114.582322,-6165.959558,0.378182,6450.365657,9.122195,16.911689,0.53483,47.810194,1e-06,0.134733,0.000499,0.252217,0.00041,0.18033,0.000229,0.111401,0.000331,-5.196508,0.00236,-23.644367,-0.147,0,0.208702,0,HARPS.2007-01-13T22:15:26.079_wave_A.fits,0,0,0.296313,0,2007-01-13,0.108,0,0,1.0,K5,2007-01-13,62.45386,5.1816,55.960809,10.308362,,0.0,HARPS.2007-01-14T01:54:56.826.fits,0,0,0,114.1,0,212.4,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2007-01-14T01:54:56.826_s1d_A.fits,HARPS03,0,-6.1611607780101725,54114.082322
67,54114.583236,-6165.210095,0.352163,6451.203848,9.12338,17.095907,0.498034,47.797953,1e-06,0.134736,0.000419,0.251471,0.000366,0.180357,0.000204,0.111187,0.000286,-5.196492,0.001979,-23.646781,0.047,0,0.208702,0,HARPS.2007-01-13T22:15:26.079_wave_A.fits,0,0,0.262295,0,2007-01-13,0.108,0,0,1.0,K5,2007-01-13,62.45282,5.1816,55.959908,10.308196,,0.0,HARPS.2007-01-14T01:56:16.990.fits,0,0,0,129.5,0,238.6,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2007-01-14T01:56:16.990_s1d_A.fits,HARPS03,0,-6.160966778010172,54114.083236
68,54114.584081,-6164.373284,0.360293,6450.137824,9.121872,18.337553,0.509531,47.808858,1e-06,0.134674,0.000445,0.251955,0.000379,0.18022,0.000211,0.111434,0.000301,-5.196788,0.002104,-23.649009,-0.015,0,0.208702,0,HARPS.2007-01-13T22:15:26.079_wave_A.fits,0,0,0.273113,0,2007-01-13,0.108,0,0,1.0,K5,2007-01-13,62.472332,5.1816,55.976811,10.31131,,0.0,HARPS.2007-01-14T01:57:30.824.fits,0,0,0,123.8,0,229.8,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2007-01-14T01:57:30.824_s1d_A.fits,HARPS03,0,-6.161028778010173,54114.084081
69,54122.590214,-6157.97851,0.39197,6453.893685,9.127184,17.788953,0.554329,47.777177,1e-06,0.132007,0.000554,0.251913,0.000419,0.181868,0.000236,0.110786,0.00036,-5.20959,0.002701,-25.199824,0.484,0,0.211619,0,HARPS.2007-01-21T23:57:48.163_wave_A.fits,0,0,0.312103,0,2007-01-21,0.107,0,0,1.0,K5,2007-01-21,63.314871,5.1816,56.722861,10.448737,,0.0,HARPS.2007-01-22T02:07:14.303.fits,0,0,0,106.3,0,205.5,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2007-01-22T02:07:14.303_s1d_A.fits,HARPS03,0,-6.160529778010172,54122.090214
70,54122.590908,-6161.726086,0.36448,6450.223542,9.121994,17.576216,0.515453,47.792327,1e-06,0.131413,0.000489,0.251303,0.00036,0.180944,0.000205,0.109367,0.000324,-5.212497,0.002398,-25.201495,0.353,0,0.211619,0,HARPS.2007-01-21T23:57:48.163_wave_A.fits,0,0,0.276792,0,2007-01-21,0.107,0,0,1.0,K5,2007-01-21,63.506175,5.1816,56.896848,10.480787,,0.0,HARPS.2007-01-22T02:08:15.296.fits,0,0,0,117.3,0,233.9,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2007-01-22T02:08:15.296_s1d_A.fits,HARPS03,0,-6.160660778010173,54122.090908
71,54122.591614,-6164.669285,0.338737,6450.288002,9.122085,17.765457,0.479047,47.80011,1e-06,0.131714,0.000397,0.251623,0.000323,0.181259,0.000182,0.109633,0.000275,-5.21102,0.001942,-25.203215,0.33,0,0.211619,0,HARPS.2007-01-21T23:57:48.163_wave_A.fits,0,0,0.241891,0,2007-01-21,0.107,0,0,1.0,K5,2007-01-21,63.408977,5.1816,56.808228,10.464462,,0.0,HARPS.2007-01-22T02:09:16.300.fits,0,0,0,136.0,0,264.9,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2007-01-22T02:09:16.300_s1d_A.fits,HARPS03,0,-6.160683778010172,54122.091614
72,54125.559732,-6163.595308,0.325298,6450.4133,9.122262,18.055543,0.460041,47.804012,1e-06,0.132956,0.000341,0.250004,0.0003,0.180412,0.000171,0.110617,0.000251,0.0,0.0,-25.563942,0.217,0,0.210177,0,HARPS.2007-01-24T21:44:18.308_wave_A.fits,0,0,0.224043,0,2007-01-24,0.107,0,0,1.0,K5,2007-01-24,0.0,0.0,0.0,0.0,,0.0,HARPS.2007-01-25T01:23:43.787.fits,0,0,0,147.7,0,283.8,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2007-01-25T01:23:43.787_s1d_A.fits,HARPS03,0,-6.160796778010172,54125.059732
73,54125.560438,-6163.561807,0.334958,6449.291071,9.120675,18.608156,0.473702,47.80094,1e-06,0.132635,0.000387,0.24974,0.000307,0.180593,0.000177,0.110205,0.000279,0.0,0.0,-25.565717,0.272,0,0.210177,0,HARPS.2007-01-24T21:44:18.308_wave_A.fits,0,0,0.237852,0,2007-01-24,0.107,0,0,1.0,K5,2007-01-24,0.0,0.0,0.0,0.0,,0.0,HARPS.2007-01-25T01:24:45.290.fits,0,0,0,136.1,0,272.1,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2007-01-25T01:24:45.290_s1d_A.fits,HARPS03,0,-6.1607417780101725,54125.060438
74,54125.561144,-6164.431016,0.330632,6449.142557,9.120465,17.896694,0.467585,47.808061,1e-06,0.133048,0.000359,0.249664,0.000308,0.180396,0.000176,0.111118,0.000263,0.0,0.0,-25.567489,0.289,0,0.210177,0,HARPS.2007-01-24T21:44:18.308_wave_A.fits,0,0,0.23172,0,2007-01-24,0.107,0,0,1.0,K5,2007-01-24,0.0,0.0,0.0,0.0,,0.0,HARPS.2007-01-25T01:25:46.313.fits,0,0,0,142.2,0,275.3,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2007-01-25T01:25:46.313_s1d_A.fits,HARPS03,0,-6.160724778010172,54125.061144
75,54125.561862,-6164.456448,0.33557,6449.284506,9.120666,16.140121,0.474568,47.795508,1e-06,0.131883,0.000378,0.250028,0.000313,0.180651,0.00018,0.109912,0.000274,0.0,0.0,-25.569288,0.773,0,0.210177,0,HARPS.2007-01-24T21:44:18.308_wave_A.fits,0,0,0.238713,0,2007-01-24,0.107,0,0,1.0,K5,2007-01-24,0.0,0.0,0.0,0.0,,0.0,HARPS.2007-01-25T01:26:47.417.fits,0,0,0,137.1,0,269.2,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2007-01-25T01:26:47.417_s1d_A.fits,HARPS03,0,-6.160240778010173,54125.061862
76,54125.562568,-6163.512346,0.341481,6449.597571,9.121108,18.067917,0.482926,47.79744,1e-06,0.133069,0.000401,0.250086,0.000321,0.180496,0.000185,0.110674,0.000288,0.0,0.0,-25.571055,0.249,0,0.210177,0,HARPS.2007-01-24T21:44:18.308_wave_A.fits,0,0,0.246952,0,2007-01-24,0.107,0,0,1.0,K5,2007-01-24,0.0,0.0,0.0,0.0,,0.0,HARPS.2007-01-25T01:27:48.320.fits,0,0,0,131.7,0,261.2,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2007-01-25T01:27:48.320_s1d_A.fits,HARPS03,0,-6.160764778010172,54125.062568
77,54125.563262,-6163.531316,0.331395,6450.219591,9.121988,17.462078,0.468664,47.799539,1e-06,0.1324,0.000359,0.249364,0.00031,0.18037,0.000178,0.110233,0.000262,0.0,0.0,-25.572818,-0.04,0,0.210177,0,HARPS.2007-01-24T21:44:18.308_wave_A.fits,0,0,0.232807,0,2007-01-24,0.107,0,0,1.0,K5,2007-01-24,0.0,0.0,0.0,0.0,,0.0,HARPS.2007-01-25T01:28:49.303.fits,0,0,0,141.8,0,273.8,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2007-01-25T01:28:49.303_s1d_A.fits,HARPS03,0,-6.161053778010173,54125.063262
